('genus', 'pterostichus', 'species', 'pterostichus beyeri')
('genus', 'pterostichus', 'species', 'pterostichus biocryus')
('genus', 'pterostichus', 'species', 'pterostichus blodgettensis')
('genus', 'pterostichus', 'species', 'pterostichus bousqueti')
('genus', 'pterostichus', 'species', 'pterostichus brachylobus')
('genus', 'pterostichus', 'species', 'pterostichus brevicornis')
('genus', 'pterostichus', 'species', 'pterostichus breviusculus')
('genus', 'pterostichus', 'species', 'pterostichus bryanti')
('genus', 'pterostichus', 'species', 'pterostichus bryantoides')
('genus', 'pterostichus', 'species', 'pterostichus cacumensis')
('genus', 'pterostichus', 'species', 'pterostichus californicus')
('genus', 'pterostichus', 'species', 'pterostichus caligans')
('genus', 'pterostichus', 'species', 'pterostichus campbelli')
('genus', 'pterostichus', 'species', 'pterostichus canallatus')
('genus', 'pterostichus', 'species', 'pterostichus caribou')
('genus', 'pterostichus', 'species', 'pterostichus carolinus')
('genus', 'pterostichus', 'species', 'pterostichus castaneus')
('genus', 'pterostichus', 'species', 'pterostichus castanipes')
('genus', 'pterostichus', 'species', 'pterostichus castor')
